donor_code,donor_name,recipient_code,recipient_name,aidtype_code,aid_type,flow_type_code,flow_type_name,year,value,unit_multiplier,currency,prices,one_indicator,last_update
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,125.418395,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,39.880309,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,51.963034,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,220.542336,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,12.610126,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,12.603434,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,22.639332,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,2032.440782,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,16643.13369,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,2798.424895,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,563.318214,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,311.567132,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2017,44.032624,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,428.513305,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,965.586198,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,756.40864,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,5583.691445,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,7751.468585,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,1653.944368,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,1897.300137,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,1331.838005,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,180.621435,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,2024.085098,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,1059.22495,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,8139.485485,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,369.265565,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,31.800267,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,450.071465,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,232.870117,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,94.411817,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,823.079986,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,22.708479,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,112.525749,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,44.861366,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,95.217031,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,254.525102,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,12.418032,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,12.635899,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,24.711624,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,2229.308629,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,15155.952607,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,2921.103466,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,643.858821,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,238.779822,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2018,40.23951,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,486.506053,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,1019.042682,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,908.365421,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,5493.122846,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,8029.924903,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,1813.511582,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,1855.647153,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,1433.433379,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,202.965178,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,2052.199061,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,1077.89361,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,7750.364215,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,462.761408,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,26.103313,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,464.356715,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,249.866133,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,97.396501,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,922.132003,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,25.349544,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,128.460522,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,46.041701,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,106.326119,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,277.117337,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,16.854551,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,14.105448,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,29.4338,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,2018.607515,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,13701.861357,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,2999.409643,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,746.463001,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,212.25011,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2019,43.967933,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,505.544047,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,1078.146195,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,990.722643,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,7142.568256,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,9760.737186,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,1857.205155,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,1673.521724,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,1525.649624,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,178.203211,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,2256.809335,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,1147.935128,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,7569.086036,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,520.255586,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,25.990519,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,495.794855,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,228.217335,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,101.312413,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,963.923919,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,26.167237,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,126.365313,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,47.018621,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,113.066993,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,295.457462,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,17.476397,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,15.219417,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,29.902598,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,2210.951138,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,16690.945453,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,2227.01988,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,586.274321,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,239.680369,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2020,41.775988,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,541.499533,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1128.405991,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1031.078734,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,6526.593076,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,10110.635268,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,2536.55745,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1536.351058,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1373.770695,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,215.529723,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,2256.850391,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1196.697868,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,5861.001706,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,646.475354,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,27.151753,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,521.659345,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,254.032363,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,112.818849,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,1110.084878,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,36.615502,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,138.3161,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2021,52.156423,6,USD,constant,ONE.10.206_106,2025-07-18
